name,description,Potion,Liquid,Spirit,Special Slot A,Special Slot B,Special Slot C,Special Effect,Special,Eye Color,Gender,Hit Points,Attack Points,Special Points,Spell Master,Background,Image
103final.png, Real Potions & Spells 1,Curse,Oil,Light,Cherries A,Watermellon B,Cherries C,"True Love's Kiss +700 hp: Allows the player to break curses, heal wounds, and revive the fallen with a kiss.",+50 to hit points,Orange,Undecided,190,150,3,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",plant,dream_TradingCard (26).jpg
104final.png, Real Potions & Spells 1,Hex,Oil,Light,777 A,Cherries B,777 C,"Luminous Aegis +550 hp: This potion surrounds the player with a radiant shield, making them invulnerable for a short duration.","+100 to hit points, ",Hazel,Female,70 #1,80 #1,3,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",tree,dream_TradingCard (50).jpg
105final.png, Real Potions & Spells 1,Curse,Water,Nature,Cherries A #2,777 B #1,777 C,Healer's Grace +770 hp: This potion instantly restores the player's health and cures them of any ailments.,+50 to hit points,Green,Female,90 #1,25,7,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",moon woman,dream_TradingCard (86).jpg
106final.png, Real Potions & Spells 1,Hex,Water,Nature,777 A,777 B #1,Watermellon C,Eternal Bond +500 hp: Eternal Bond,+50 to hit points,Hazel,???,70 #1,80 #1,3,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",cloud brains,dream_TradingCard (44).jpg
107final.png, Real Potions & Spells 1,Love,Water,Dark,Cherries A,777 B,777 C,"Shadow Cloak +900 hp: This potion shrouds the player in an impenetrable cloak of darkness, rendering them invisible to foes.","+100 to hit points, ",Hazel,Undecided,190,100,3,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",skull,dream_TradingCard (79).jpg
108final.png, Real Potions & Spells 1,Hex,Water,Nature,777 A,Cherries B,777 C #1,Eternal Bond +500 hp: Eternal Bond,+50 to hit points,Blue,???,100 #1,100,3,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",tree,dream_TradingCard (41).jpg
109final.png, Real Potions & Spells 1,Curse,Oil,Light,777 A,Watermellon B,777 C,"Abyssal Grasp +1000 hp: The player can conjure dark tendrils to ensnare and immobilize enemies, rendering them helpless.",+20 to hit points,Blue,Female,370,25,3,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",balloon,dream_TradingCard (98).jpg
110final.png, Real Potions & Spells 1,Hex,Water,Dark,Watermellon A,777 B,Cherries C,"Luminous Aegis +550 hp: This potion surrounds the player with a radiant shield, making them invulnerable for a short duration.","+20 to hit points, ",Orange,Female,190,150,3,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",skull,dream_TradingCard (92).jpg
111final.png, Real Potions & Spells 1,Curse,Earth #1,Dark,777 A,Cherries B,777 C,"Void Warp +800 hp: This potion allows the player to phase in and out of the dark dimension, providing unparalleled speed and agility.","+20 to hit points, ",Red,Undecided,60,50,7,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",skull,dream_TradingCard (91).jpg
112final.png, Real Potions & Spells 1,Love,Earth #1,Light,Watermellon A #1,Watermellon B,Watermellon C,"Love's Embrace +1000 hp: Drinking this potion bestows the player with the ability to heal and mend the wounds of others, fostering unity and love.","+100 to hit points, ",Brown,Female,60,100,3,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",plant,dream_TradingCard (98).jpg
113final.png, Real Potions & Spells 1,Love,Earth #1,Nature,777 A,Watermellon B #1,Watermellon C,Healer's Grace +770 hp: This potion instantly restores the player's health and cures them of any ailments.,+20 to hit points,Brown,Female,60,50,5 #1,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",skull,dream_TradingCard (45).jpg
114final.png, Real Potions & Spells 1,Love,Earth #1,Light,Watermellon A,Watermellon B,Cherries C,"Abyssal Grasp +1000 hp: The player can conjure dark tendrils to ensnare and immobilize enemies, rendering them helpless.","+100 to attack points, ",Red,Undecided,100 #1,100,3,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",moon man,dream_TradingCard (53).jpg
115final.png, Real Potions & Spells 1,Curse,Oil,Light,777 A,Watermellon B,777 C #1,"Heart's Desire +1000 hp: The player can transform into any creature or being they desire, gaining their abilities temporarily.","+20 to hit points, ",Red,???,90 #1,50,3,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",moon man,dream_TradingCard (87).jpg
116final.png, Real Potions & Spells 1,Love,Water,Dark,Watermellon A #1,777 B,Cherries C,"Solar Infusion + 550 hp: Drinking this potion grants the player the power to emit blinding rays of light, temporarily blinding their opponents.",+10 to attack points,Brown,Male,190,100,7,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",moon man,dream_TradingCard (43).jpg
117final.png, Real Potions & Spells 1,Curse,Earth #1,Light,Cherries A #2,Watermellon B #1,777 C,"Interdimensional Portal +800 hp: The player can open a portal to other dimensions, revealing new opportunities, treasures, and challenges.","+100 to hit points, ",Blue,Female,370,80 #1,7,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",moon woman,dream_TradingCard (61).jpg
118final.png, Real Potions & Spells 1,Curse,Oil,Dark,Cherries A #2,777 B,Watermellon C,"Abyssal Grasp +1000 hp: The player can conjure dark tendrils to ensnare and immobilize enemies, rendering them helpless.","+100 to attack points, ",Brown,Male,370,100,7,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",plant,dream_TradingCard (78).jpg
119final.png, Real Potions & Spells 1,Love,Water,Light,Watermellon A,Cherries B,777 C #1,Corrupting Touch +600 hp: Drinking this potion allows the player to afflict foes with debilitating curses or diseases.,"+10 to attack points, ",Orange,Male,280,80 #1,7,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",moon woman,dream_TradingCard (95).jpg
120final.png, Real Potions & Spells 1,Curse,Earth #1,Nature,777 A,Watermellon B #1,Watermellon C,"True Love's Kiss +700 hp: Allows the player to break curses, heal wounds, and revive the fallen with a kiss.","+20 to hit points, ",Red,Female,100 #1,50,7,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",moon man,dream_TradingCard (55).jpg
121final.png, Real Potions & Spells 1,Love,Water,Nature,Cherries A #1,Watermellon B,Cherries C,"Abyssal Grasp +1000 hp: The player can conjure dark tendrils to ensnare and immobilize enemies, rendering them helpless.",+20 to hit points,Blue,Female,370,100,10 #1,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",cloud brains,dream_TradingCard (19).jpg
122final.png, Real Potions & Spells 1,Curse,Earth #1,Dark,Watermellon A #1,Watermellon B #1,Cherries C,"Love's Embrace +1000 hp: Drinking this potion bestows the player with the ability to heal and mend the wounds of others, fostering unity and love.","+100 to attack points, ",Red,Undecided,60,25,10 #1,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",balloon,dream_TradingCard (94).jpg
123final.png, Real Potions & Spells 1,Love,Water,Light,Cherries A #2,Cherries B,Watermellon C,Corrupting Touch +600 hp: Drinking this potion allows the player to afflict foes with debilitating curses or diseases.,"+10 to attack points, ",Red,Male,70 #1,150,3,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",balloon,dream_TradingCard (54).jpg
124final.png, Real Potions & Spells 1,Curse,Water,Nature,Cherries A,777 B #1,777 C #2,Eternal Bond +500 hp: Eternal Bond,"+20 to hit points, ",Orange,Male,90 #1,100,7,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",moon woman,dream_TradingCard (35).jpg
125final.png, Real Potions & Spells 1,Curse,Water,Light,Cherries A,777 B,777 C #1,"Radiant Empowerment +400 hp: The player becomes infused with light energy, boosting their strength and agility significantly.","+20 to hit points, ",Green,Undecided,280,50,10 #1,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",balloon,dream_TradingCard (66).jpg
126final.png, Real Potions & Spells 1,Hex,Oil,Dark,Watermellon A #1,Cherries B,Watermellon C,"Metamorphic Elixir +600 hp: The player can morph into various forms, adapting to any situation with newfound abilities.",+10 to attack points,Brown,Male,280,25,7,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",tree,dream_TradingCard (57).jpg
127final.png, Real Potions & Spells 1,Curse,Water,Dark,Watermellon A,Cherries B,777 C #1,"Shadow Cloak +900 hp: This potion shrouds the player in an impenetrable cloak of darkness, rendering them invisible to foes.","+20 to hit points, ",Red,Male,190,150,3,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",cloud brains,dream_TradingCard (20).jpg
128final.png, Real Potions & Spells 1,Love,Water,Nature,Watermellon A #1,Cherries B,777 C #2,"Solar Infusion + 550 hp: Drinking this potion grants the player the power to emit blinding rays of light, temporarily blinding their opponents.","+20 to hit points, ",Blue,Undecided,60,50,10 #1,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",moon woman,dream_TradingCard (54).jpg
129final.png, Real Potions & Spells 1,Curse,Earth #1,Dark,777 A,Watermellon B #1,777 C #1,"Love's Embrace +1000 hp: Drinking this potion bestows the player with the ability to heal and mend the wounds of others, fostering unity and love.","+10 to attack points, ",Green,Undecided,280,80 #1,10 #1,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",cloud brains,dream_TradingCard (44).jpg
130final.png, Real Potions & Spells 1,Hex,Oil,Dark,Watermellon A #1,Cherries B,777 C,"Dimensional Mastery +800 hp: The player can manipulate the fabric of reality within their surroundings, altering the terrain to their advantage.",+20 to hit points,Hazel,???,190,25,10 #1,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",moon woman,dream_TradingCard (97).jpg
131final.png, Real Potions & Spells 1,Curse,Earth #1,Dark,Cherries A,Watermellon B,777 C #1,"Solar Infusion + 550 hp: Drinking this potion grants the player the power to emit blinding rays of light, temporarily blinding their opponents.",+10 to attack points,Red,Undecided,100 #1,100,7,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",skull,dream_TradingCard (85).jpg
132final.png, Real Potions & Spells 1,Curse,Earth #1,Light,Watermellon A #1,Watermellon B #1,777 C #1,"True Love's Kiss +700 hp: Allows the player to break curses, heal wounds, and revive the fallen with a kiss.",+20 to hit points,Blue,Undecided,370,80 #1,10 #1,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",cloud brains,dream_TradingCard (67).jpg
133final.png, Real Potions & Spells 1,Curse,Oil,Nature,Cherries A #1,Cherries B,777 C #1,"Love's Embrace +1000 hp: Drinking this potion bestows the player with the ability to heal and mend the wounds of others, fostering unity and love.","+50 to attack points, ",Blue,???,190,100,7,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",moon woman,dream_TradingCard (90).jpg
134final.png, Real Potions & Spells 1,Curse,Water,Nature,Cherries A #2,777 B,777 C #2,Healer's Grace +770 hp: This potion instantly restores the player's health and cures them of any ailments.,"+100 to attack points, ",Hazel,Undecided,80,50,10 #1,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",balloon,dream_TradingCard (76).jpg
135final.png, Real Potions & Spells 1,Hex,Water,Light,Cherries A,Cherries B,777 C #1,"Shadow Cloak +900 hp: This potion shrouds the player in an impenetrable cloak of darkness, rendering them invisible to foes.","+10 to attack points, ",Orange,Male,100 #1,150,3,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",moon woman,dream_TradingCard (71).jpg
136final.png, Real Potions & Spells 1,Curse,Water,Nature,Watermellon A #1,777 B,777 C #1,"Shadow Cloak +900 hp: This potion shrouds the player in an impenetrable cloak of darkness, rendering them invisible to foes.","+20 to hit points, ",Green,Female,90 #1,100,7,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",cloud brains,dream_TradingCard (50).jpg
137final.png, Real Potions & Spells 1,Love,Earth #1,Nature,Cherries A,777 B,777 C,"Luminous Aegis +550 hp: This potion surrounds the player with a radiant shield, making them invulnerable for a short duration.",+20 to hit points,Red,Undecided,80,80 #1,10 #1,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",plant,dream_TradingCard (46).jpg
138final.png, Real Potions & Spells 1,Hex,Oil,Nature,Cherries A,Watermellon B,777 C,"Abyssal Grasp +1000 hp: The player can conjure dark tendrils to ensnare and immobilize enemies, rendering them helpless.",+20 to hit points,Green,Female,70 #1,50,7,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",balloon,dream_TradingCard (54).jpg
139final.png, Real Potions & Spells 1,Hex,Oil,Dark,Watermellon A,Watermellon B #1,Watermellon C,Corrupting Touch +600 hp: Drinking this potion allows the player to afflict foes with debilitating curses or diseases.,+20 to hit points,Red,Female,280,50,10 #1,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",plant,dream_TradingCard (83).jpg
140final.png, Real Potions & Spells 1,Love,Water,Dark,Watermellon A #1,777 B,777 C,"Void Warp +800 hp: This potion allows the player to phase in and out of the dark dimension, providing unparalleled speed and agility.","+100 to attack points, ",Red,Male,90 #1,80 #1,3,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",moon man,dream_TradingCard (67).jpg
141final.png, Real Potions & Spells 1,Curse,Earth #1,Nature,Cherries A #2,777 B #1,777 C #1,Eternal Bond +500 hp: Eternal Bond,"+100 to hit points, ",Hazel,???,100 #1,50,5 #1,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",skull,dream_TradingCard (75).jpg
142final.png, Real Potions & Spells 1,Curse,Water,Dark,Cherries A #2,777 B,777 C #1,"Dimensional Mastery +800 hp: The player can manipulate the fabric of reality within their surroundings, altering the terrain to their advantage.",+20 to hit points,Orange,Male,90 #1,25,5 #1,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",skull,dream_TradingCard (81).jpg
143final.png, Real Potions & Spells 1,Hex,Earth #1,Light,Cherries A #2,Watermellon B,Cherries C,"Interdimensional Portal +800 hp: The player can open a portal to other dimensions, revealing new opportunities, treasures, and challenges.","+10 to attack points, ",Blue,Male,100 #1,100,3,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",plant,dream_TradingCard (82).jpg
144final.png, Real Potions & Spells 1,Love,Earth #1,Light,Cherries A #1,777 B,Watermellon C,"Interdimensional Portal +800 hp: The player can open a portal to other dimensions, revealing new opportunities, treasures, and challenges.","+10 to attack points, ",Hazel,Undecided,100 #1,50,10 #1,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",skull,dream_TradingCard (74).jpg
145final.png, Real Potions & Spells 1,Hex,Oil,Light,777 A,Watermellon B #1,Watermellon C,"Shadow Cloak +900 hp: This potion shrouds the player in an impenetrable cloak of darkness, rendering them invisible to foes.","+100 to hit points, ",Orange,Female,90 #1,80 #1,10 #1,"Solara Dawnbringer (Sun): The ""Lustrous Dawn Serum"" unveiled the sun's innermost secrets, infusing me with radiant might. Bathed in the aura of dawn, this potion bestowed me with the power to heal and revive, casting aside darkness wherever I roamed. They say it was bestowed upon the realm by a benevolent sun deity, a guardian of hope. #1",tree,dream_TradingCard (34).jpg
146final.png, Real Potions & Spells 1,Hex,Oil,Nature,Cherries A,777 B #1,777 C,"Radiant Empowerment +400 hp: The player becomes infused with light energy, boosting their strength and agility significantly.","+100 to hit points, ",Green,Male,190,150,5 #1,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",balloon,dream_TradingCard (83).jpg
147final.png, Real Potions & Spells 1,Love,Water,Dark,777 A,Cherries B,777 C #2,Eternal Bond +500 hp: Eternal Bond,+20 to hit points,Red,Male,100 #1,150,5 #1,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",skull,dream_TradingCard (24).jpg
148final.png, Real Potions & Spells 1,Hex,Oil,Light,Cherries A #1,Watermellon B,777 C #1,"Solar Infusion + 550 hp: Drinking this potion grants the player the power to emit blinding rays of light, temporarily blinding their opponents.","+100 to attack points, ",Red,???,280,80 #1,10 #1,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",moon man,dream_TradingCard (33).jpg
149final.png, Real Potions & Spells 1,Love,Water,Light,777 A,777 B,Cherries C,"Abyssal Grasp +1000 hp: The player can conjure dark tendrils to ensnare and immobilize enemies, rendering them helpless.","+10 to attack points, ",Orange,Male,80,150,3,"Aurora Fireheart (Sun): Behold, the ""Solar Ignition Brew""! As I consumed it, I found myself ablaze with the sun's fiery essence, radiating brilliance and the raw power of solar flames. This potion, said to be forged in the heart of a dying star, transformed me into a celestial inferno, incinerating all who dared to challenge me. #1",skull,dream_TradingCard (57).jpg
150final.png, Real Potions & Spells 1,Hex,Water,Light,Cherries A #2,777 B,777 C,"Radiant Empowerment +400 hp: The player becomes infused with light energy, boosting their strength and agility significantly.","+10 to attack points, ",Brown,Female,370,80 #1,5 #1,"Sylva Watershadow (Water): The ""Aqua Veil Tonic"" whispered of secrets from the depths of the ocean. Upon tasting its azure depths, I was engulfed by liquid whispers, granting me the ability to manipulate water in all its forms. It is said to have been created by a mermaid oracle, allowing me to harness the boundless strength of the tides. #1",cloud brains,dream_TradingCard (21).jpg
151final.png, Real Potions & Spells 1,Curse,Water,Light,777 A,Watermellon B,777 C #1,"Heart's Desire +1000 hp: The player can transform into any creature or being they desire, gaining their abilities temporarily.",+10 to attack points,Brown,Female,190,80 #1,3,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",moon woman,dream_TradingCard (41).jpg
152final.png, Real Potions & Spells 1,Love,Earth #1,Nature,Cherries A #2,777 B,777 C,"Metamorphic Elixir +600 hp: The player can morph into various forms, adapting to any situation with newfound abilities.",+20 to hit points,Green,Undecided,70 #1,80 #1,10 #1,"Vesper Nightshade (Oil): Within the dimly lit chambers of forgotten castles, I unearthed the ""Shadowstealer Elixir,"" a concoction born from shadows and oil. It granted me the power to fade into the inky blackness, stealing both sight and strength from my adversaries. A relic of an ancient oil mage, its secrets remained locked until my arrival. #1",moon woman,dream_TradingCard (48).jpg
153final.png, Real Potions & Spells 1,Hex,Oil,Dark,777 A,777 B,777 C #2,"Dimensional Mastery +800 hp: The player can manipulate the fabric of reality within their surroundings, altering the terrain to their advantage.",+50 to hit points,Brown,???,280,150,3,"Luna Tidesong (Moon): In the realm of Real Potions & Spells, I discovered the ""Lunar Elixir,"" a potion crafted under the pale moon's gentle gaze. Sipping from its glass vial, I felt my essence align with the celestial dance of the night, casting ethereal moonbeams to ensnare my foes. Legends say it was created by a mystical moon",plant,dream_TradingCard (58).jpg
